"Longitude";"ACCESS1-0";"CanESM2";"CCSM4";"CMCC-CESM";"CMCC-CM";"CMCC-CMS";"CNRM-CM5";"CSIRO-Mk3-6-0";"GISS-E2-H-CC";"GISS-E2-H";"GISS-E2-R-CC";"GISS-E2-R";"HadGEM2-CC";"HadGEM2-ES";"IPSL-CM5A-LR";"IPSL-CM5A-MR";"IPSL-CM5B-LR";"MIROC5";"MIROC-ESM-CHEM";"MIROC-ESM";"MPI-ESM-LR";"MPI-ESM-MR";"MRI-CGCM3";"MRI-ESM1";"NorESM1-ME";"NorESM1-M"
20,5;-56,6001641337543;-55,6605701946903;-53,374491904304;-55,0370347621874;-57,4122586665464;-56,6659384391602;-61,3972643424127;-55,9062748845727;-66,1864599211333;-71;-66,4542274014072;-67,4382889900083;-66,124763866442;-64,6612800769954;-54,8385631407101;-59,0005304580289;-67,3717624674307;-68,067285291475;-57,743880063102;-58,3286723412549;-60,6931502845883;-58,7139774596798;-57,1129680015771;-56,7007744600321;-53,6471412258873;-56,6202936193584
21,5;-56,5585156425301;-55,7009737340459;-53,4523616423393;-55,2070116403176;-57,7229487537038;-56,8469899868859;-61,506148230032;-55,9062748845727;-66,1864599211333;-70;-66,4542274014072;-67,4382889900083;-66,1394857856756;-64,6631079129942;-55,0306411827715;-59,6381778254104;-67,6515421866237;-68,067285291475;-57,8377877706946;-58,4677114665503;-61,2588787493154;-58,9703887587988;-57,308347621774;-56,8728890713957;-53,8431009916592;-56,6985294095461
22,5;-56,3476287216633;-55,7009737340459;-53,584579998265;-55,2070116403176;-57,7229487537038;-56,8469899868859;-61,596460507432;-56,1326997124388;-66,1864599211333;-71;-66,4542274014072;-67,4382889900083;-65,9585829068577;-64,6304352943626;-55,0306411827715;-59,6381778254104;-67,6515421866237;-67,7556872254585;-57,8377877706946;-58,4677114665503;-61,3835607700415;-59,2096044005922;-57,2007733491422;-56,8279695505908;-54,1755612917455;-56,7786462725198
23,5;-55,9952326235914;-55,7009737340459;-53,7436350167542;-55,4030228335774;-58,0007092760165;-57,0589326429323;-61,6634093132223;-57,3883816656881;-66,3115058328585;-71;-65,9782075160148;-66,5417874240805;-65,8340896606157;-64,6135611646607;-55,8400852211401;-60,2262326372736;-67,8252722722636;-67,8477470921364;-57,9598667140326;-58,5712912286956;-61,9218850579215;-59,4165942700693;-56,9709623626431;-56,6617637955097;-54,6702319099825;-56,902268857315
24,5;-55,8530321285471;-55,771133306173;-54,2123867747824;-55,4030228335774;-58,0007092760165;-57,0589326429323;-61,6983510285189;-57,3883816656881;-66,3115058328585;-71;-65,9782075160148;-66,5417874240805;-65,172437211222;-64,6517074689172;-55,8400852211401;-60,2262326372736;-67,8252722722636;-67,7375143263836;-58,0804406735708;-58,6880783518894;-62,1149392895568;-59,4530056427554;-56,7118677482521;-56,3392494740426;-55,0560896585398;-57,1618201332013
25,5;-55,949653288306;-55,771133306173;-55,1824376900928;-56,5442538297623;-58,3544877236549;-57,3355867520548;-61,7079873775941;-57,9721897141837;-66,2904322503822;-71;-65,831333579267;-65,9875693252191;-65,2077119240801;-64,7387959665071;-56,5587518251236;-60,9071567090537;-67,9100201593388;-67,6259323193402;-58,2531189006249;-58,8171407073184;-62,3721934064105;-59,5670522996814;-56,3964296914306;-56,0014667753072;-55,6679930711256;-57,5951089467455
26,5;-56,4721418101788;-55,771133306173;-56,4481525042554;-56,5442538297623;-58,3544877236549;-57,3355867520548;-61,7204550251746;-57,9721897141837;-66,2904322503822;-70;-65,831333579267;-65,9875693252191;-65,8025380683426;-64,9110754405619;-56,5587518251236;-60,9071567090537;-67,9100201593388;-67,3319050319167;-58,2531189006249;-58,8171407073184;-62,58671236235;-59,7064979112866;-56,143692228867;-55,8805111498243;-56,4447210741241;-57,8664485299658
27,5;-56,6508725475582;-55,8773014899425;-56,4481525042554;-56,6462890660486;-58,6929892940121;-57,5910745449986;-61,7310981952842;-59,4788753767132;-66,2904322503822;-70;-65,831333579267;-65,9875693252191;-65,7564805584401;-65,0550202984373;-57,4676794537147;-61,4446201382746;-67,7839512010082;-67,2874611323247;-58,4716262217888;-58,9287965011018;-62,7672952716938;-59,7696574438912;-56,2513615525056;-55,873507993501;-56,4447210741241;-57,8664485299658
28,5;-56,8210576975634;-55,8773014899425;-57,0549967037895;-56,6462890660486;-58,6929892940121;-57,5910745449986;-61,731049064675;-59,4788753767132;-66,2726923480856;-70;-65,7092374472054;-65,8059122262907;-65,837485796261;-65,0951459626398;-57,4676794537147;-61,4446201382746;-67,7839512010082;-67,2672473882347;-58,5903468720259;-59,0824951346462;-62,9914237576996;-59,7426428529172;-56,5499782016945;-56,0460211320117;-56,7127559772597;-58,1187476509052
29,5;-56,9559768846547;-55,8773014899425;-57,3334176506296;-56,7937846911469;-59,0087010206436;-57,7960874713511;-61,7187532635133;-59,7323079545275;-66,2726923480856;-70;-65,7092374472054;-65,8059122262907;-65,772456129567;-65,0239161468515;-58,1748984033317;-61,6848351823719;-67,6625211986155;-66,8801968215196;-58,5903468720259;-59,0824951346462;-63,0565642500498;-59,684608280306;-56,7084888879978;-56,3267217988826;-56,911414449152;-58,3667097558433
30,5;-57,0700878255719;-55,9977522464943;-57,4253703636232;-56,7937846911469;-59,0087010206436;-57,7960874713511;-61,7153545124902;-59,7323079545275;-66,1811488791414;-70;-65,5066077511229;-65,6877269580591;-65,6882956261033;-64,9061277840277;-58,1748984033317;-61,6848351823719;-67,6625211986155;-66,7891169358389;-58,6859572746283;-59,2093980463786;-63,0471938204485;-59,6942942898562;-56,9500612606933;-56,7095058863807;-57,1261222370199;-58,5468473190399
31,5;-57,1459886619243;-55,9977522464943;-57,4695255211788;-56,9887321992694;-59,315286978006;-58,1025508378614;-61,7176677788091;-59,7816388785063;-66,1811488791414;-70;-65,5066077511229;-65,6877269580591;-65,4529178274056;-64,8112148762216;-58,7479151548529;-61,8330880334586;-67,6633234719153;-66,6698150745869;-58,8062583527514;-59,3703723252554;-62,8153783130864;-59,773524788463;-57,5095121908381;-57,5239166689314;-57,3782272612789;-58,638877378497
32,5;-57,2014530229132;-56,0861266147296;-57,5154498447964;-56,9887321992694;-59,315286978006;-58,1025508378614;-61,7051634790399;-59,7816388785063;-66,1811488791414;-69;-65,5066077511229;-65,6877269580591;-65,2706233783392;-64,7371198966094;-58,7479151548529;-61,8330880334586;-67,6633234719153;-66,589146542407;-58,909892954833;-59,4984128734234;-62,8981021354768;-59,8382495622758;-57,8626427075452;-57,9636787608134;-57,5459986321113;-58,7396577806207
33,5;-57,2529530955231;-56,0861266147296;-57,5592620170327;-57,2517707458683;-59,6138789077564;-58,5662133699784;-61,7172954935785;-59,7792848855525;-66,1251446035625;-69;-63,9720746102941;-64,5013606029633;-65,1258172091817;-64,5575996981585;-59,1105244378186;-61,9799990980347;-67,6888576633089;-66,2280937570142;-58,909892954833;-59,4984128734234;-62,9704841097371;-59,8977265685732;-57,9505915246129;-57,9845443835589;-57,6152318451982;-58,8703080351666
34,5;-57,3315530621337;-56,0861266147296;-57,5991535510709;-57,2517707458683;-59,6138789077564;-58,5662133699784;-61,7676378955941;-59,7792848855525;-66,1251446035625;-69;-63,9720746102941;-64,5013606029633;-65,1754091072416;-64,5677425025317;-59,1105244378186;-61,9799990980347;-67,6888576633089;-66,382360212197;-59,0113206147065;-59,5759576574097;-63,0700423675664;-60,0824043480927;-57,9650821484699;-57,9470025888403;-57,6777639774694;-59,0410318869655
35,5;-57,4470735678435;-56,0791949630498;-57,6334356130968;-57,5737885348303;-59,763952891718;-58,9313748186998;-61,8468434523266;-59,7500699202988;-66,2581903111822;-69;-64,0410445457832;-64,5656449237028;-65,3905803624517;-64,6886167487057;-59,3157505953144;-62,0644814555809;-67,765833748526;-66,3827211305032;-59,0812212787974;-59,6251083700802;-63,1819088878748;-60,1570419621198;-57,8416207069092;-57,8198455728916;-57,7339037632133;-59,253859042868
36,5;-57,5693332473155;-56,0791949630498;-57,6334356130968;-57,5737885348303;-59,763952891718;-58,9313748186998;-61,9907701218597;-59,7500699202988;-66,2581903111822;-69;-64,0410445457832;-64,5656449237028;-65,5415220235059;-64,8299580472836;-59,3157505953144;-62,0644814555809;-67,765833748526;-66,1873338395781;-59,0812212787974;-59,6251083700802;-63,3625540286387;-60,178023558605;-57,5509776025037;-57,6498003219209;-57,7339037632133;-59,253859042868
37,5;-57,6609745808756;-56,0791949630498;-57,6672621302456;-57,8594193327172;-59,8524314836725;-59,1664050278116;-62,1818022295286;-59,7121139350194;-66,2581903111822;-70;-64,0410445457832;-64,5656449237028;-65,6447621323944;-64,8804058541738;-59,3939361447381;-62,1022990417097;-67,85635777667;-66,3669972577113;-59,1604225303923;-59,665682477079;-63,3962686528955;-60,1792829246871;-57,391223657539;-57,4959522218315;-57,7772428838105;-59,5007025789512
38,5;-57,7329863440847;-55,959798914905;-57,6937440760374;-57,8594193327172;-59,8524314836725;-59,1664050278116;-62,3908522278723;-59,6500743290488;-66,4594299668892;-70;-64,4947705470628;-66,7028655952261;-65,5993247435181;-64,9353178282763;-59,3939361447381;-62,1022990417097;-67,85635777667;-66,3147144445765;-59,23600975931;-59,6981897859117;-63,5281459911669;-60,1945622195568;-57,285407203339;-57,3246767822154;-57,8056576018806;-59,6170928500528
39,5;-57,8132532738734;-55,959798914905;-57,7181090179466;-58,4383151796056;-59,9620973060125;-59,2376003324144;-62,560043893481;-59,6500743290488;-66,4594299668892;-70;-64,4947705470628;-66,7028655952261;-65,4863580548361;-64,8862852870842;-59,4316593099936;-62,0712728228345;-70;-65,9470489141163;-59,4000289203813;-59,7447110151919;-62,9520361148756;-60,2307189169086;-57,2567398883263;-57,2974059634772;-57,8217710660147;-59,7133102116428
40,5;-57,9296561691858;-55,959798914905;-57,7476761935813;-58,4383151796056;-59,9620973060125;-59,2376003324144;-62,6765432990929;-59,1990804289339;-66,2444964997053;-69;-65,7925957417249;-66,7323116916899;-65,2435453116084;-64,711212594643;-59,4316593099936;-62,0712728228345;-69;-65,6889921828048;-59,4000289203813;-59,7447110151919;-62,7795676872775;-60,2588622470599;-57,3993663447341;-57,4466235596487;-57,8302150977835;-59,7876889911555
41,5;-58,1745699123043;-55,8381889997545;-57,7819581734105;-59,1423347503247;-60,0706215373379;-59,2429400951316;-62,7079846754675;-59,1990804289339;-66,2444964997053;-69;-65,7925957417249;-66,7323116916899;-65,0541432080112;-64,5669949421876;-59,4865338143372;-61,9718847102935;-69;-65,5261609567906;-59,5271369971614;-59,777399428673;-62,5825075676976;-60,2896792889551;-57,7122835913208;-57,6641349858617;-57,82588904134;-59,836693297264
42,5;-58,5235177159407;-55,8381889997545;-57,8222461599868;-59,1423347503247;-60,0706215373379;-59,2429400951316;-62,631909885911;-58,7191431871196;-66,2444964997053;-68;-65,7925957417249;-66,6661947842063;-64,6962167104883;-64,3797732239898;-59,4865338143372;-61,9718847102935;-68;-65,3536122403964;-59,587696191079;-59,8120104033583;-62,3853886487913;-60,2940465164419;-57,9604006506354;-57,8094400744232;-57,8068262864912;-59,8704830192212
43,5;-58,7913398176212;-55,8381889997545;-57,8680822135749;-60,1648273993421;-60,1415628080072;-59,2601688978396;-62,4636990746522;-58,7191431871196;-66,1351952614472;-68;-65,7646354276628;-66,1157520654115;-64,3321200522242;-64,1203167163683;-59,5577628299236;-61,8346985040604;-67,1072163518837;-65,1858349468357;-59,587696191079;-59,8120104033583;-62,2010521987389;-60,3096106570592;-58,0232852432793;-57,9068633672774;-57,7782442339923;-59,8927180224728
44,5;-59,1373902334708;-55,7754038487189;-57,9147896148356;-60,1648273993421;-60,1415628080072;-59,2601688978396;-62,3110878182154;-58,7032135178073;-66,1351952614472;-68;-65,7646354276628;-66,1157520654115;-64,1254408768104;-63,902172033529;-59,5577628299236;-61,8346985040604;-67,1072163518837;-65,0617856881947;-59,6224213307624;-59,8345519267114;-62,063587566117;-60,4095304083538;-58,0708875304153;-57,8513105191118;-57,7477614904363;-59,9008104306865
45,5;-59,5657111885936;-55,7754038487189;-57,9147896148356;-60,5135463176709;-60,1965329941656;-59,3560878424257;-62,1194355958781;-58,7032135178073;-66,1761832721631;-68;-65,9292080932018;-67,2562058762904;-63,8723939743005;-63,7126716399298;-59,6954902007086;-61,6834751597316;-67,129702847153;-64,6572944761571;-59,6459687417781;-59,850167535934;-61,9758669444538;-60,4536749222824;-58,1898577790997;-57,8241569966614;-57,7477614904363;-59,9008104306865
46,5;-59,674988270963;-55,751848754848;-57,9575281807148;-60,5135463176709;-60,1965329941656;-59,3560878424257;-61,9441805099865;-58,9289309267875;-66,1761832721631;-68;-65,9292080932018;-67,2562058762904;-63,690438379545;-63,5467788352677;-59,6954902007086;-61,6834751597316;-67,129702847153;-64,5875665951439;-59,6461567487031;-59,8250867574933;-61,9184805885169;-60,5219476903924;-58,3709313444024;-57,8634617711797;-57,7166007980238;-59,8986390112951
47,5;-59,7678452782203;-55,751848754848;-57,9957411059468;-60,6045615074265;-60,2523992886285;-59,5457537216352;-61,7654449881764;-58,9289309267875;-66,1761832721631;-68;-65,9292080932018;-67,2562058762904;-63,5322323211343;-63,4008261989933;-59,7559757602413;-61,5641861472313;-66,1688863997504;-63,9298700082747;-59,6461567487031;-59,8250867574933;-61,3413199947264;-60,6239114547444;-58,9603200675763;-58,224909507613;-57,6902299605318;-59,8902697318282
48,5;-59,8233787137564;-55,751848754848;-58,0301508853452;-60,6045615074265;-60,2523992886285;-59,5457537216352;-61,6448407428423;-59,3640743355667;-64,1712124611133;-68;-68;-68;-63,4707624961044;-63,3023682172178;-59,7559757602413;-61,5641861472313;-66,1688863997504;-63,9297621259543;-59,6264943874326;-59,7767810968456;-61,2898949446612;-60,8085127665011;-58,9279924535343;-58,5729102528058;-57,6736583430138;-59,8815224118754
49,5;-59,8563931574376;-55,750542156348;-58,0560760134254;-60,5352699870407;-60,264416020345;-59,6869914343969;-61,5672874405073;-59,3640743355667;-64,1712124611133;-67;-67;-67;-63,4111464356464;-63,2498584301714;-59,8460544007105;-61,3882166975457;-67;-64,0916820249631;-59,6063183772229;-59,7386109098467;-61,2849158917469;-60,8729794077577;-58,9168293912434;-58,6115718754861;-57,6603151908323;-59,8715079976639
50,5;-59,8750352938344;-55,750542156348;-58,0647921312755;-60,5352699870407;-60,264416020345;-59,6869914343969;-61,5049558993828;-59,6244046826819;-63,7700395582635;-67;-67;-67;-63,3450196223408;-63,1812969021949;-59,8460544007105;-61,3882166975457;-67;-63,719450073859;-59,6063183772229;-59,7386109098467;-61,2515750202129;-60,8622234710773;-58,9639750036476;-58,632525735686;-57,6485045678121;-59,8640304052746
51,5;-59,8970936751724;-55,750542156348;-58,0513094074355;-60,2523085554372;-60,2241550379196;-59,817105367022;-61,4614412644424;-59,6244046826819;-63,7700395582635;-66;-66;-66;-63,2973692699186;-63,0817015225812;-59,837377006509;-61,2263307012949;-66;-63,7321908056637;-59,5847776786244;-59,7122992502726;-61,2271484080175;-60,9975502172435;-58,992980214074;-58,6453486385614;-57,634587681124;-59,8565817876557
52,5;-59,9162751769067;-55,75587411261;-58,0171852173162;-60,2523085554372;-60,2241550379196;-59,817105367022;-61,4225894721391;-59,6410330222362;-63,7700395582635;-66;-66;-66;-63,2494689322991;-63,005548181167;-59,837377006509;-61,2263307012949;-66;-63,6648848196388;-59,5671121644672;-59,6981899859692;-61,2065709891619;-61,254958315682;-59,01439104416;-58,6502029874944;-57,6200710582741;-59,8520624691309
53,5;-59,925006360822;-55,75587411261;-57,9688587683009;-60,0180519225842;-60,1783500845107;-59,8841641532139;-61,3965209929562;-59,6505744444154;-63,6514478368535;-66;-64,2596945453071;-65,6272755958185;-63,2110129974349;-62,944934054637;-59,8088556535934;-61,0252575992502;-66;-64,0967656505473;-59,5415625980154;-59,6788911042367;-61,2137004139377;-61,5441546328506;-59,0432877691015;-58,7354082450695;-57,5979876755083;-59,8561390053537
54,5;-59,9212420243568;-55,75587411261;-57,9688587683009;-60,0180519225842;-60,1783500845107;-59,8841641532139;-61,3919369967803;-59,6505744444154;-63,6514478368535;-66;-64,2596945453071;-65,6272755958185;-63,1684106844952;-62,909334203165;-59,8088556535934;-61,0252575992502;-66;-63,7315176860191;-59,5415625980154;-59,6788911042367;-61,283928134422;-61,7098279279401;-59,0599503273905;-58,8482189393744;-57,5979876755083;-59,8561390053537
55,5;-59,9083722569511;-55,7541405216192;-57,9144018537919;-59,8853648299595;-60,1069562446143;-59,9131503839125;-61,4112924121555;-59,6518399078141;-63,546093209775;-66;-63,8787915978896;-64,4367319530529;-63,1286330263408;-62,8891139219881;-59,7346680068926;-60,8403589881244;-64,9044282222024;-63,641287686405;-59,5235613279881;-59,6560018914664;-61,4367312224318;-61,8045785872248;-59,1084301419467;-58,9854051346819;-57,5781653321299;-59,8674542070567
56,5;-59,8835614735175;-55,7541405216192;-57,8627288167099;-59,8853648299595;-60,1069562446143;-59,9131503839125;-61,4700647620016;-59,6518399078141;-63,546093209775;-67;-63,8787915978896;-64,6367319530529;-63,1183560913204;-62,8912189197931;-59,7346680068926;-60,8403589881244;-64,9044282222024;-63,6931684492218;-59,5033426307601;-59,6287856939119;-61,7248505649625;-61,7306682250698;-59,2349707984727;-59,1496116838701;-57,5610471071804;-59,879730966489
57,5;-59,8719934033172;-55,7541405216192;-57,8211338697245;-59,7747391407731;-60,0580632267274;-59,9250253151142;-61,532731163642;-59,6574136711324;-63,546093209775;-67;-63,8787915978896;-64,6367319530529;-63,1180376178731;-62,8977676534922;-59,6244244466807;-60,6971169252494;-65,124883165512;-63,660796517641;-59,5033426307601;-59,6287856939119;-61,7356428223859;-61,5773883729786;-59,4468463073387;-59,3421361365478;-57,5477536113639;-59,8895917221214
