"Longitude";"ACCESS1-0";"CanESM2";"CCSM4";"CMCC-CESM";"CMCC-CM";"CMCC-CMS";"CNRM-CM5";"CSIRO-Mk3-6-0";"GISS-E2-H-CC";"GISS-E2-H";"GISS-E2-R-CC";"GISS-E2-R";"HadGEM2-CC";"HadGEM2-ES";"IPSL-CM5A-LR";"IPSL-CM5A-MR";"IPSL-CM5B-LR";"MIROC5";"MIROC-ESM-CHEM";"MIROC-ESM";"MPI-ESM-LR";"MPI-ESM-MR";"MRI-CGCM3";"MRI-ESM1";"NorESM1-ME";"NorESM1-M"
10,5;-54,7665759902079;-55,5503804019956;-53,5567864346683;-53,5154016316962;-54,4806051789064;-54,3136779877064;-60,9353947829696;-55,3994065933268;-65,6141400640615;-68,4975325400305;-59,5150267047973;-59,3149609847529;-65,2869141601656;-63,2985131878161;-54,3713359191962;-57,6635154894154;-66,490321967231;-67,7382060139213;-56,0559197839665;-57,6230027659416;-59,4422600621147;-57,703223467563;-53,5136630957383;-53,5361267642374;-52,6583918345618;-53,8390079566244
11,5;-54,6715028749821;-55,5503804019956;-53,5470497610427;-53,7334424963362;-54,926777472317;-54,6193400178903;-60,9566158275764;-55,3994065933268;-65,6141400640615;-68,4975325400305;-59,5150267047973;-59,3149609847529;-65,1258675894197;-63,2707665717028;-54,4641172254789;-57,8993630169754;-66,3771155834756;-67,8285024527065;-56,6792305914555;-58,4820493225652;-59,0911247636279;-57,6540101230036;-53,5758254106333;-53,5401252089235;-52,6474056219489;-53,8227983063953
12,5;-54,5821983505789;-55,5503804019956;-53,4634453227267;-53,7334424963362;-54,926777472317;-54,6193400178903;-60,9865138809277;-55,6743171324233;-65,6141400640615;-68,4975325400305;-59,5150267047973;-59,3149609847529;-64,9972425083342;-63,1943534182162;-54,4641172254789;-57,8993630169754;-66,3771155834756;-67,7076010574606;-56,6792305914555;-58,4820493225652;-59,1291918858463;-57,8861372604662;-53,6414631181851;-53,5405294537807;-52,6526189451008;-53,8206228015052
13,5;-54,5363142911066;-55,6091276494321;-53,3713871956626;-54,0054161840893;-55,4022998645324;-54,8523049848387;-61,0254140820394;-55,6743171324233;-65,5417887982205;-70;-59,8092452442668;-63,1870128516856;-64,8653413113966;-63,1339935778295;-54,5655765919408;-58,1722461695444;-66,2897978427991;-67,7076010574606;-57,0114761805294;-58,7833083533584;-59,2429800657182;-58,1041518755671;-53,7885271863492;-53,6296963084376;-52,6819070920159;-53,8873640915255
14,5;-54,6681699772837;-55,6091276494321;-53,3350459796185;-54,0054161840893;-55,4022998645324;-54,8523049848387;-61,0770640374344;-55,7207236608425;-65,5417887982205;-70;-59,8092452442668;-63,1870128516856;-64,7245955831523;-63,122503348245;-54,5655765919408;-58,1722461695444;-66,2897978427991;-68,0480171928921;-57,395073810535;-59,0349909305725;-59,2556433422296;-58,3056320272908;-54,0203443669247;-53,7744067748633;-52,740154941872;-54,1184681939758
15,5;-55,120381516937;-55,6503440907609;-53,3819064435131;-54,5334780428451;-56,9011999196601;-55,1409420496306;-61,1364438303314;-55,7207236608425;-65,6185707585431;-70;-60,4930716436628;-67,9705389948328;-64,7096113005738;-63,1777634472728;-54,7132246458756;-58,4772569305606;-66,371997651307;-67,8272306338046;-57,6498826123881;-59,1932828641042;-59,5372132776666;-58,5139188977899;-54,4538693527991;-54,0365131115025;-52,8464093888085;-54,5943212270026
16,5;-55,711099480961;-55,6503440907609;-53,4447222895769;-54,5334780428451;-56,9011999196601;-55,1409420496306;-61,2309185576962;-55,7645183129464;-65,6185707585431;-70;-60,4930716436628;-67,9705389948328;-64,7526479176607;-63,2460875161632;-54,7132246458756;-58,4772569305606;-66,371997651307;-67,7138986614569;-57,6498826123881;-59,1932828641042;-59,7604467534786;-58,6716721113641;-54,7184225879189;-54,45060807276;-53,0384251365881;-55,230435718706
17,5;-56,4170660725086;-55,6503440907609;-53,4778331000538;-54,8969671760572;-57,3012850857008;-55,490115980471;-61,3271741972543;-55,7645183129464;-65,6185707585431;-70;-60,4930716436628;-67,9705389948328;-64,9028452318515;-63,3904094736939;-54,8544123448535;-58,8043672649306;-66,6249429124833;-68,2085793195299;-57,8439924975487;-59,3809334864448;-59,673276836;-58,7153958054146;-55,0702368797351;-54,7021648957362;-53,3719750017476;-55,9908484982684
18,5;-56,5468530104529;-55,6805625512579;-53,4778331000538;-54,8969671760572;-57,3012850857008;-55,490115980471;-61,4467589825696;-55,8349775986085;-65,9749049356865;-70;-67,6495200791009;-67,7937373842975;-65,3712996478234;-63,753942168235;-54,8544123448535;-58,8043672649306;-66,6249429124833;-68,0693922054804;-58,0052254592073;-59,5125976977799;-59,9410825234179;-58,6863815770277;-55,7826126160881;-55,2911976178367;-53,3719750017476;-55,9908484982684
19,5;-56,5711482798822;-55,6805625512579;-53,4854856507316;-55,0998639619133;-57,6401035843672;-56,694364325748;-61,5484588443643;-55,8349775986085;-65,9749049356865;-70;-67,6495200791009;-67,7937373842975;-65,9614586258132;-64,2172869370013;-55,0099513112917;-59,2032261534167;-67,3214923423916;-67,8296060942813;-58,0052254592073;-59,5125976977799;-60,5394572133642;-58,6014665968074;-56,600072550704;-56,9687451565469;-53,640978860525;-56,5492410639652
20,5;-56,5594149438152;-55,6805625512579;-53,5157919443066;-55,0998639619133;-57,6401035843672;-56,694364325748;-61,6676337027215;-55,949495436391;-66,1773193526101;-71;-66,2230158848344;-67,3593564519134;-66,2907592465173;-64,4532445782813;-55,0099513112917;-59,2032261534167;-67,3214923423916;-68,1038405436106;-58,1508696759645;-59,5696384245681;-60,6488315779664;-58,6553868157795;-57,0110341562571;-57,3678652277494;-53,8414716277004;-56,6566803823728
21,5;-56,5147938969923;-55,7269055251904;-53,5970088828877;-55,3388447390361;-57,9248333783313;-56,8683671133751;-61,7928546065618;-55,949495436391;-66,1773193526101;-70;-66,2230158848344;-67,3593564519134;-66,4050582065561;-64,5484635405811;-55,4524707501687;-59,7681150598255;-67,6694773727493;-68,1038405436106;-58,3342860257818;-59,617492848644;-61,2793482068767;-58,8722422083956;-57,2231226765135;-57,3974183620159;-54,0968784947124;-56,7411061500426
22,5;-56,1717282171407;-55,7269055251904;-53,7086523108496;-55,3388447390361;-57,9248333783313;-56,8683671133751;-61,8716490841042;-56,4048026100956;-66,1773193526101;-71;-66,2230158848344;-67,3593564519134;-66,0409255677535;-64,5046662178998;-55,4524707501687;-59,7681150598255;-67,6694773727493;-67,8044407429168;-58,3342860257818;-59,617492848644;-61,4133305440001;-59,0766532103212;-57,1469434419682;-57,2116220532856;-54,5232884121035;-56,8328800768405
23,5;-55,8510450411685;-55,7269055251904;-53,9186140043329;-56,5611960731055;-58,1939582014508;-57,0784086683183;-61,9062750541837;-57,3937062832375;-66,3351393199009;-71;-65,8907201535303;-66,2085278894465;-65,8597370120987;-64,4870827079856;-55,971975956049;-60,3070191452304;-67,8455544675813;-67,9208009755791;-58,5309471455529;-59,6746369491872;-62,0556278983715;-59,259897154667;-56,9369380456228;-56,9990099667418;-54,8389204489497;-56,9710764221371
24,5;-55,7206109291943;-55,830375229816;-54,5088514541408;-56,5611960731055;-58,1939582014508;-57,0784086683183;-61,9163652016629;-57,3937062832375;-66,3351393199009;-71;-65,8907201535303;-66,2085278894465;-65,1624275391732;-64,5405099439601;-55,971975956049;-60,3070191452304;-67,8455544675813;-67,8372955238544;-58,622348859494;-59,718952193621;-62,1918884101551;-59,3266129054652;-56,6700381774353;-56,6961986392324;-55,2385225466855;-57,2487119687294
25,5;-55,8149665568201;-55,830375229816;-55,5826224794714;-56,6809542440532;-58,5636278800215;-57,3812801773839;-61,9368428826973;-58,0232154683525;-66,3090044258889;-71;-65,8054053606894;-65,9187573962651;-65,1859214879311;-64,66889343068;-56,9428646955674;-61,0096494303623;-67,9356989071237;-67,6703989856783;-58,7288058199354;-59,7640301431342;-62,4616030349568;-59,5023989673986;-56,2962165633667;-56,3927493781202;-55,8445186940181;-57,6431999523813
26,5;-56,3109050302138;-55,830375229816;-56,7107960305934;-56,6809542440532;-58,5636278800215;-57,3812801773839;-61,9528426036239;-58,0232154683525;-66,3090044258889;-70;-65,8054053606894;-65,9187573962651;-65,29490299851;-64,9754282523473;-56,9428646955674;-61,0096494303623;-67,9356989071237;-67,4279193596097;-58,7288058199354;-59,7640301431342;-62,6536699749973;-59,6559671558033;-56,0766919273602;-56,2265678748927;-56,542395751381;-57,911864890566
27,5;-56,6094869574184;-56,0222551018843;-56,7107960305934;-56,8100861411784;-58,9068670877044;-57,6105968205152;-61,9572558611975;-59,2582489928299;-66,3090044258889;-70;-65,8054053606894;-65,9187573962651;-65,6780478131931;-65,0774540838873;-57,6076514098357;-61,5600410175506;-67,7966973580762;-67,3642412616918;-58,824370329694;-59,8027567884636;-62,842746192825;-59,706391210694;-56,1567361812179;-56,1724821573929;-56,542395751381;-57,911864890566
28,5;-56,7585712659641;-56,0222551018843;-57,3270767938674;-56,8100861411784;-58,9068670877044;-57,6105968205152;-61,9617715940121;-59,2582489928299;-66,2464214110385;-70;-65,7151169325276;-65,7706194279728;-65,8374942407406;-65,1123587898359;-57,6076514098357;-61,5600410175506;-67,7966973580762;-67,3531817553349;-58,9440184300797;-59,8738383243772;-63,0884835035631;-59,6669398362019;-56,5007801358247;-56,3848254455865;-56,76793375218;-58,161141682471
29,5;-56,8647676081952;-56,0222551018843;-57,5435813158367;-57,0140797321107;-59,2521377401179;-57,7824078456023;-61,9473608292915;-59,7430584300078;-66,2464214110385;-70;-65,7151169325276;-65,7706194279728;-65,7947433868882;-65,0810418299574;-58,3021070417184;-61,8918549056076;-67,6645314296567;-66,9519932407973;-58,9440184300797;-59,8738383243772;-63,1532628750832;-59,6179473994392;-56,6434540888283;-56,6443189780499;-56,9727442391949;-58,4173562476536
30,5;-56,9600819562776;-57,0309175679911;-57,6080878745361;-57,0140797321107;-59,2521377401179;-57,7824078456023;-61,9302817604589;-59,7430584300078;-66,171852739308;-70;-64,4285715484562;-65,6598567329981;-65,7202249879025;-64,9788072339713;-58,3021070417184;-61,8918549056076;-67,6645314296567;-66,8412459113701;-59,0372700908826;-59,9492561198693;-63,1881986950474;-59,6427461098726;-56,8440970021623;-57,0589556524473;-57,2161111854614;-58,5745421232398
31,5;-57,0244020240801;-57,0309175679911;-57,6448897862936;-57,2715182930175;-59,5874821777611;-58,0621674912943;-61,9052730070869;-59,7992746807781;-66,171852739308;-70;-64,4285715484562;-65,6598567329981;-65,5313796617501;-64,8569118106984;-58,8831249852033;-62,1435290329677;-67,6620734065985;-66,7484242552888;-59,1386545725948;-60,0278588867139;-62,900244677831;-59,7109866951317;-57,2851733420934;-57,9171366567629;-57,5104555225134;-58,6724386357472
32,5;-57,0663924239917;-57,1043486858662;-57,6827166839788;-57,2715182930175;-59,5874821777611;-58,0621674912943;-61,879506761623;-59,7992746807781;-66,171852739308;-69;-64,4285715484562;-65,6598567329981;-65,2980390500322;-64,747747652485;-58,8831249852033;-62,1435290329677;-67,6620734065985;-66,62391722681;-59,2024503778321;-60,1036732766037;-62,9869936917821;-59,7700140715129;-57,6922094216644;-58,1439870618456;-57,6048285420844;-58,7811898639897
33,5;-57,1038923901394;-57,1043486858662;-57,723946654233;-57,625350616292;-59,8366145963872;-58,5094055100392;-61,8759197750113;-59,7977548186939;-66,1973277551793;-69;-63,9675351570438;-64,1940332123086;-65,1146011693944;-64,5721821460691;-59,2412880128076;-62,3667478883372;-67,6886871221326;-66,3021611572649;-59,2024503778321;-60,1036732766037;-63,0750120261895;-59,8091465105029;-57,7618031179212;-58,1373080402442;-57,6827416966971;-58,9267787836365
34,5;-57,1610277944748;-57,1043486858662;-57,7646145776084;-57,625350616292;-59,8366145963872;-58,5094055100392;-61,9231997930385;-59,7977548186939;-66,1973277551793;-69;-63,9675351570438;-64,1940332123086;-65,2036316766975;-64,5959438935749;-59,2412880128076;-62,3667478883372;-67,6886871221326;-66,49218898221;-59,2766423292316;-60,1937949046517;-63,1992953931381;-60,015674923148;-57,7494568003957;-58,09462479938;-57,7555501575028;-59,1216266518894
35,5;-57,2494931283137;-57,0957196396632;-57,806888219527;-57,9645740239642;-59,9950462680673;-58,8750246420398;-62,0243432046259;-59,7645509410455;-66,4447458593196;-69;-64,0300159010015;-64,2568091093118;-65,511954942181;-64,7478046231277;-59,4673560903556;-62,5385978148719;-67,7679767618016;-66,4688743037825;-59,3427942346143;-60,2666095665804;-63,3375360734835;-60,0801522073839;-57,5945238742902;-57,8978332979502;-57,8226719820871;-59,363660532089
36,5;-57,3822155952703;-57,0957196396632;-57,806888219527;-57,9645740239642;-59,9950462680673;-58,8750246420398;-62,1665124321599;-59,7645509410455;-66,4447458593196;-69;-64,0300159010015;-64,2568091093118;-65,6122667603215;-64,8922965359419;-59,4673560903556;-62,5385978148719;-67,7679767618016;-66,2525709342697;-59,3427942346143;-60,2666095665804;-63,4616718547729;-60,0988722394863;-57,3143920883908;-57,674290007339;-57,8226719820871;-59,363660532089
37,5;-57,5162342279127;-57,0957196396632;-57,844776068244;-58,5673607423055;-60,0959177739214;-59,1321136715066;-62,3421272917398;-59,7200997343172;-66,4447458593196;-70;-64,0300159010015;-64,2568091093118;-65,6812882493423;-65,0523151640041;-59,5532679917666;-62,6103196329891;-67,8564272479828;-66,4540011738656;-59,4396524565897;-60,3247425223047;-63,4960147039549;-60,1258500543774;-57,1910990142787;-57,483861411022;-57,8765544268935;-59,5661451170101
38,5;-57,5850110675539;-56,1580334389872;-57,8821184595338;-58,5673607423055;-60,0959177739214;-59,1321136715066;-62,5712560321837;-59,6566343647306;-67,6042571294319;-70;-64,400951573303;-66,3558198649762;-65,6782963411776;-65,1470642277699;-59,5532679917666;-62,6103196329891;-67,8564272479828;-66,4064963462063;-59,5202155065637;-60,3631196876673;-63,5136672780131;-60,1651792604276;-57,0976795899132;-57,2869850897828;-57,9123956208458;-59,6817731944719
39,5;-57,6542048915221;-56,1580334389872;-57,9226286525059;-59,4363829294066;-60,2638808303637;-59,2211574262041;-62,7743858016869;-59,6566343647306;-67,6042571294319;-70;-64,400951573303;-66,3558198649762;-65,5808570616191;-65,0933416330262;-59,5879681393056;-62,5865438273011;-70;-66,0496205212688;-59,5884642483173;-60,3953091260342;-63,1066002058115;-60,2632632586285;-57,0885593088723;-57,2765859183221;-57,934545852247;-59,7787617262996
40,5;-57,7482287837218;-56,1580334389872;-57,9699380876818;-59,4363829294066;-60,2638808303637;-59,2211574262041;-62,8805306936432;-59,0960408588415;-67,6593206322795;-69;-65,7772602102862;-66,5217610897364;-65,3382314461939;-64,8603621371618;-59,5879681393056;-62,5865438273011;-69;-65,7104712488987;-59,5884642483173;-60,3953091260342;-62,9265100448745;-60,3146213267715;-57,2072770167454;-57,4008192423594;-57,9450044852641;-59,8556945572418
41,5;-57,9283333623135;-55,9136715561377;-58,0217960707168;-61,0228926915532;-60,4074007117406;-59,2409977258284;-62,8836551726826;-59,0960408588415;-67,6593206322795;-69;-65,7772602102862;-66,5217610897364;-65,1123761099551;-64,6093888683199;-59,652501214214;-62,5092798988735;-69;-65,6660416617712;-59,64428171902;-60,4215816821584;-62,7271826597886;-60,3694347778109;-57,4598658467247;-57,5913489840797;-57,9380056250536;-59,9077852735953
42,5;-58,187091247722;-55,9136715561377;-58,0768556902137;-61,0228926915532;-60,4074007117406;-59,2409977258284;-62,801347830172;-58,7354451824717;-68;-68;-65,7772602102862;-66,5755012529221;-64,7708521545517;-64,403726898118;-59,652501214214;-62,5092798988735;-68;-65,4114261022048;-59,6970459069629;-60,4359805161636;-62,5536328372347;-60,3841409177597;-57,602881569256;-57,7038113311867;-57,9091409243866;-59,9435694715713
43,5;-58,5800600908905;-55,9136715561377;-58,1351482601579;-61,0227429901405;-60,5040113379646;-59,2607135413143;-62,6042754600355;-58,7354451824717;-68;-68;-65,7402937945019;-66,0264076258114;-64,3864833065768;-64,1495498229644;-59,7538290938505;-62,1889456182634;-67,0238592872926;-65,2255471413928;-59,6970459069629;-60,4359805161636;-62,3646151032773;-60,4366593613243;-57,599516672453;-57,7785972552879;-57,8672317559844;-59,9665917638225
44,5;-58,8613789629664;-55,818376487478;-58,1950101313348;-61,0227429901405;-60,5040113379646;-59,2607135413143;-62,4489675300816;-58,7195879532551;-68;-68;-65,7402937945019;-66,0264076258114;-64,15802864805;-63,8866988149912;-59,7538290938505;-62,1889456182634;-67,0238592872926;-65,0948910017592;-59,7272078136611;-60,4449962352493;-62,1989030656049;-60,55246539561;-57,5760500522512;-57,7707359360306;-57,827626654483;-59,9725526167686
45,5;-59,3924905173;-55,818376487478;-58,1950101313348;-60,9342974503641;-60,5400790767081;-59,3503051944601;-62,2926845258358;-58,7195879532551;-68;-68;-65,8795320366794;-66,6742350053166;-63,9200041220307;-63,699787518362;-59,8950884191652;-61,8507113355817;-66,8932029268931;-64,6969538338306;-59,7419283101551;-60,396735165759;-62,0974760635669;-60,5705074859856;-57,5854799475806;-57,7471675109357;-57,827626654483;-59,9725526167686
46,5;-59,6218038207418;-55,7884102055316;-58,2530276031305;-60,9342974503641;-60,5400790767081;-59,3503051944601;-62,0615161669909;-58,8336621142771;-68;-68;-65,8795320366794;-66,6742350053166;-63,7178307027899;-63,5406562816677;-59,8950884191652;-61,8507113355817;-66,8932029268931;-64,592395178719;-59,7361312851246;-60,2514483527585;-62,0347864195762;-60,6414183996892;-57,6648409766872;-57,6220299720696;-57,7919673077826;-59,9651252763392
47,5;-59,7370005677469;-55,7884102055316;-58,3052844761219;-60,8166318724576;-60,568182260503;-59,5461562741873;-61,8627511143168;-58,8336621142771;-68;-68;-65,8795320366794;-66,6742350053166;-63,5506084371345;-63,3988559453316;-59,9885370004436;-61,6439361142168;-65,9938036306176;-63,9989293763716;-59,7361312851246;-60,2514483527585;-61,5138691555985;-60,7751746657078;-57,9134651839718;-57,6253862120665;-57,7620376328525;-59,9503247061853
48,5;-59,7962260877272;-55,7884102055316;-58,3492032614288;-60,8166318724576;-60,568182260503;-59,5461562741873;-61,7288333007119;-59,3700730347042;-65,7649475505692;-68;-66,3826403699864;-68;-63,4707281435532;-63,2957417166812;-59,9885370004436;-61,6439361142168;-65,9938036306176;-63,9988486545778;-59,7160621137413;-60,0560680646849;-61,4338711391352;-61,0104427404131;-58,1261109963271;-58,0942365710191;-57,7427931549367;-59,9352696860931
49,5;-59,82990217801;-55,7868974128804;-58,3800207649576;-60,681956371543;-60,5631340640519;-59,6844274837236;-61,6288496736942;-59,3700730347042;-65,7649475505692;-67;-66,3826403699864;-67;-63,4096245700738;-63,2424815276554;-60,0888018868873;-61,4397851235337;-67;-64,0949556556138;-59,68686632097;-59,9408057169032;-61,4324844954683;-61,0747665830076;-58,3902655695962;-58,3171574752121;-57,7253582032109;-59,9200024895234
50,5;-59,8458296627629;-55,7868974128804;-58,3909230094096;-60,681956371543;-60,5631340640519;-59,6844274837236;-61,5669433520065;-59,6343579086765;-63,8503070762068;-67;-67;-67;-63,3403112264275;-63,1673723935105;-60,0888018868873;-61,4397851235337;-67;-63,7281354562294;-59,68686632097;-59,9408057169032;-61,3930933925419;-61,0393284619732;-58,6665427996036;-58,4264347469335;-57,7109506767753;-59,9044249764696
51,5;-59,8642753467149;-55,7868974128804;-58,380209246174;-60,5251555849099;-60,5128670411426;-59,8250803726403;-61,5361915960184;-59,6343579086765;-63,8503070762068;-66;-66;-66;-63,2917995870225;-63,0733095520947;-60,0922900654721;-61,2512052470871;-65,1250762667528;-63,7427568546973;-59,6527359015291;-59,8725932618694;-61,3632938258234;-61,1689218000483;-58,7726242332819;-58,5105023687166;-57,6965521654449;-59,887952954818
52,5;-59,8801597233827;-55,7957274878889;-58,347961802487;-60,5251555849099;-60,5128670411426;-59,8250803726403;-61,5074562507393;-59,6506464116157;-63,8503070762068;-66;-66;-66;-63,2429582522236;-63,0005805839126;-60,0922900654721;-61,2512052470871;-65,1250762667528;-63,6663861463466;-59,6221509995769;-59,8335174696025;-61,3358369651582;-61,387905069149;-58,810042804715;-58,5141453936413;-57,6820139792763;-59,8728818421534
53,5;-59,8976912940233;-55,7957274878889;-58,2891410515151;-60,2111511624143;-60,4285108676269;-59,8899346403764;-61,4831934965672;-59,6579460896817;-63,691203585355;-66;-66;-66;-63,1918956088549;-62,9413694312429;-60,0663142013101;-61,0385284837321;-64,4932165031679;-64,0889642065146;-59,590145042822;-59,7888692222921;-61,3457891085992;-61,6316292202296;-58,8488294774634;-58,6044551500962;-57,6645467105915;-59,8684463080071
54,5;-59,9076599767266;-55,7957274878889;-58,2891410515151;-60,2111511624143;-60,4285108676269;-59,8899346403764;-61,478973291534;-59,6579460896817;-63,691203585355;-66;-66;-66;-63,1445054068537;-62,9056421779392;-60,0663142013101;-61,0385284837321;-64,4932165031679;-63,7274931794728;-59,590145042822;-59,7888692222921;-61,4410002446752;-61,8181617044392;-58,8798921490593;-58,687907496588;-57,6645467105915;-59,8684463080071
55,5;-59,9057420879169;-55,7986159302045;-58,2160077356005;-60,0223897051569;-60,2863339606273;-59,9062115298858;-61,4928155550259;-59,6579237564951;-63,6061602396958;-66;-63,8900486975226;-64,5299765492684;-63,1118606287113;-62,8860807210115;-59,9900591049023;-60,8401953200886;-64,3630014958979;-63,6315063753013;-59,5725962134067;-59,744697350026;-61,6538294862976;-61,8891126112189;-58,9472664244787;-58,696802357068;-57,6481615242933;-59,8730160529637
56,5;-59,8840970503985;-55,7986159302045;-58,1467461184617;-60,0223897051569;-60,2863339606273;-59,9062115298858;-61,5449535259271;-59,6579237564951;-63,6061602396958;-67;-63,8900486975226;-64,7299765492684;-63,1101319020306;-62,8891105544959;-59,9900591049023;-60,8401953200886;-64,3630014958979;-63,6949442625325;-59,5560440457998;-59,7149317489129;-61,9420237982036;-61,8006415144263;-59,0656429835187;-58,811397177586;-57,6343833066636;-59,8773458009511
57,5;-59,8716092783716;-55,7986159302045;-58,0899211587453;-59,8772206146674;-60,1908877760082;-59,9056713993767;-61,5982412367209;-59,6624732422486;-63,6061602396958;-67;-63,8900486975226;-64,7299765492684;-63,1222101744293;-62,8968829430012;-59,9250333604444;-60,6876894900267;-64,5810970331357;-63,6608908753416;-59,5560440457998;-59,7149317489129;-61,9641953652903;-61,6581083637722;-59,2370061586701;-58,9708764653639;-57,6260436203318;-59,8814624536804
