"Longitude";"ACCESS1-0";"CanESM2";"CCSM4";"CMCC-CESM";"CMCC-CM";"CMCC-CMS";"CNRM-CM5";"CSIRO-Mk3-6-0";"GISS-E2-H-CC";"GISS-E2-H";"GISS-E2-R-CC";"GISS-E2-R";"HadGEM2-CC";"HadGEM2-ES";"IPSL-CM5A-LR";"IPSL-CM5A-MR";"IPSL-CM5B-LR";"MIROC5";"MIROC-ESM-CHEM";"MIROC-ESM";"MPI-ESM-LR";"MPI-ESM-MR";"MRI-CGCM3";"MRI-ESM1";"NorESM1-ME";"NorESM1-M"
304,5;-59,9015464007021;-60,9722837547667;-59,1293836296096;-61,4657355113141;-61,4582545692975;-61,2501114388183;-59,6833272935565;-61,5006770579676;-58,132166693106;-59,8088188207688;-59,9137494351734;-60,0955564752704;-59,5729386710101;-59,4952851067241;-59,6604332822633;-60,654508306079;-61,624548309978;-61,0328121188091;-58,8581457695767;-58,5955398568655;-59,6922056304899;-58,8242827911589;-59,7252944752577;-59,717920475548;-59,2715806170138;-60,5001419715304
305,5;-59,829880853517;-60,8211766429875;-59,0316520865522;-60,9050068192892;-61,0285019697757;-60,9846048557119;-59,5680198723368;-60,2905661500353;-57,7937451241368;-59,7527024795861;-59,7812642695468;-59,868202614893;-59,3084394025343;-59,1229961682912;-59,2425828888112;-60,0759824211106;-60,8376657244;-60,803929248796;-58,6346057041933;-58,1551012298505;-59,6922056304899;-58,7817211239914;-59,6497636170053;-59,6237901908111;-59,1770465837885;-60,1204259580072
306,5;-59,7898416339518;-60,8211766429875;-59,0316520865522;-60,9050068192892;-61,0285019697757;-60,9846048557119;-59,2528365066649;-60,2905661500353;-57,7937451241368;-59,7527024795861;-59,7812642695468;-59,868202614893;-58,9686090163825;-58,869773281735;-59,2425828888112;-60,0759824211106;-60,8376657244;-60,5981052861867;-58,6346057041933;-58,1551012298505;-58,8613211483068;-58,5879635767274;-59,4858716591551;-59,3509304061631;-59,1770465837885;-60,1204259580072
307,5;-59,7472763418423;-60,8211766429875;-58,951200305285;-60,5241584434915;-60,7102449459723;-60,7343101685908;-58,8452280715703;-59,8976756236269;-57,7937451241368;-59,7527024795861;-59,7812642695468;-59,868202614893;-58,8048877805984;-58,7089939683053;-58,7926435867866;-59,7216652392425;-60,3923103728588;-60,6083230639653;-58,3676332830742;-57,9120758690629;-58,6970012441866;-58,0824017088492;-58,9758714598226;-59,0107377746218;-59,098782068084;-59,8699825040504
308,5;-59,6747814533382;-60,6445300891113;-58,894752017305;-60,5241584434915;-60,7102449459723;-60,7343101685908;-58,5456790450826;-59,7821197722803;-57,6613791078319;-59,813503244499;-59,7409684320805;-59,8189473210993;-58,6928453410912;-58,5842326617659;-58,7926435867866;-59,7216652392425;-60,3923103728588;-60,6345837557008;-58,1391700042411;-57,6910637164557;-58,5811204567529;-57,8924083577984;-58,830228627687;-58,881688720906;-59,0254437771468;-59,7298924218099
309,5;-59,550538217093;-60,6445300891113;-58,8774365459724;-59,9217552616548;-60,2713097996766;-60,3349999967361;-58,2603817808354;-59,7821197722803;-57,6613791078319;-59,813503244499;-59,7409684320805;-59,8189473210993;-58,6315239518172;-58,4730691528703;-58,2985310664251;-59,3497533124169;-59,985972697135;-60,6739923951771;-57,8964042348538;-57,4132330154806;-57,9849149878613;-58,1294990358278;-58,7699368132729;-58,7773514851409;-58,9336449222777;-59,6462115796715
310,5;-59,1160308991449;-60,6445300891113;-58,8544547977472;-59,9217552616548;-60,2713097996766;-60,3349999967361;-57,9804599528286;-59,2183585981074;-57,602283784588;-59,9669415278432;-59,7754240032752;-59,8759401137437;-58,5926467907087;-58,3095097654224;-58,2985310664251;-59,3497533124169;-59,985972697135;-60,7199529985248;-57,8964042348538;-57,4132330154806;-57,8386850656957;-58,2184998520528;-58,7637467771429;-58,7299804442905;-58,8164315266137;-59,570518998281
311,5;-58,7284048882794;-60,0643548008847;-58,7260749305638;-59,3688774953015;-59,8332382781461;-59,8519741675256;-57,7642469722425;-59,2183585981074;-57,602283784588;-59,9669415278432;-59,7754240032752;-59,8759401137437;-58,4995309519637;-58,0939579447118;-57,8156503083139;-58,8797957001402;-59,8541846228979;-60,7723004800209;-57,6852162053616;-57,078464383716;-57,6651374884773;-57,900035188108;-58,7719148889785;-58,6954000306961;-58,6867314231153;-59,3840118200861
312,5;-58,2909632978616;-60,0643548008847;-58,458827725322;-59,3688774953015;-59,8332382781461;-59,8519741675256;-57,5763397701544;-57,9556742242737;-57,602283784588;-59,9669415278432;-59,7754240032752;-59,8759401137437;-58,1417031933307;-57,8924396161401;-57,8156503083139;-58,8797957001402;-59,8541846228979;-60,7932221150905;-57,4073270473872;-56,6710954758856;-56,9978205719575;-57,2763756280793;-58,7272257657111;-58,6059085601839;-58,5551960766909;-59,0470101990101
313,5;-57,8457685288851;-60,0643548008847;-58,1646821354333;-58,9262054298636;-59,5915398648493;-59,5924491359045;-57,213188673796;-57,9556742242737;-57,5410300690371;-60,0079221848383;-59,7207210585991;-59,8011090766388;-57,8877655433269;-57,7251450884078;-57,4468802671849;-58,6481419091458;-59,8288728547759;-60,8044384026588;-57,4073270473872;-56,6710954758856;-56,8699207317394;-56,9944936568907;-58,5500322280897;-58,1955517825559;-58,3768239999655;-58,7890394078126
314,5;-57,6591819499244;-59,0890027801045;-58,0089111326257;-58,9262054298636;-59,5915398648493;-59,5924491359045;-56,9308984029935;-56,8618327124871;-57,5410300690371;-60,0079221848383;-59,7207210585991;-59,8011090766388;-57,8242269547557;-57,6623884003097;-57,4468802671849;-58,6481419091458;-59,8288728547759;-60,7305330706624;-56,9958740348829;-56,278028755209;-56,7487321942971;-56,9538608933407;-58,1228709022224;-57,7708370428165;-58,2031821468976;-58,6040053714462
315,5;-57,415294165602;-59,0890027801045;-58,0089111326257;-58,6050678244428;-59,2432932921401;-59,324783446085;-56,801786039681;-56,8618327124871;-56,4889504480415;-59,9319976609514;-59,6370707663396;-59,6876049509846;-58,0703546340924;-57,8049673539396;-56,986301469332;-58,4985900178946;-59,8485963709619;-60,6487263805765;-56,7629770961211;-55,9075212519174;-56,1341388651024;-56,7383530414598;-57,8474293605393;-57,5147666929774;-58,2031821468976;-58,6040053714462
316,5;-57,2144074118085;-58,8024065015909;-57,960566627004;-58,6050678244428;-59,2432932921401;-59,324783446085;-56,7481471676757;-55,8737841946517;-56,4889504480415;-59,9319976609514;-59,6370707663396;-59,6876049509846;-58,765272874085;-58,4828193473921;-56,986301469332;-58,4985900178946;-59,8485963709619;-60,587278977098;-56,5133827272083;-55,6547511347028;-56,1311992145631;-56,6482379485181;-57,6582664979854;-56,9586624125272;-58,041900206918;-58,404689198057
317,5;-57,133823140398;-58,8024065015909;-57,9565030073157;-58,1194847858219;-58,8526941960576;-58,999882413769;-56,7077955763021;-55,8737841946517;-56,4889504480415;-59,9319976609514;-59,6370707663396;-59,6876049509846;-59,1627686632002;-58,9508303187075;-56,3682575712622;-58,1381516627504;-59,8532357132398;-60,543599398102;-56,5133827272083;-55,6547511347028;-55,855194514044;-56,7122349817258;-57,5682212004429;-56,694350917363;-57,8670709168023;-58,1103696767576
318,5;-57,0454461097582;-58,8024065015909;-57,9453163222067;-58,1194847858219;-58,8526941960576;-58,999882413769;-56,4864775625601;-55,7885363346014;-56,3069315383471;-59,886644367188;-59,6082830862616;-59,6527932018906;-59,1183870737673;-58,9427261500924;-56,3682575712622;-58,1381516627504;-59,8532357132398;-60,4279333968526;-56,1707871181806;-55,522200452239;-55,5827422477731;-56,5722927029296;-57,3299693432209;-56,3619222587648;-57,6490514143747;-57,850610653485
319,5;-56,956568342865;-58,6327584296637;-57,8251653634473;-57,5826516291388;-58,4887172914698;-58,6609385428188;-56,0741192737571;-55,7885363346014;-56,3069315383471;-59,886644367188;-59,6082830862616;-59,6527932018906;-58,8658213946926;-58,7446233140171;-55,1748472369272;-57,8557873915838;-59,8126115896085;-60,4263690516774;-55,9906699587354;-55,3610266516488;-55,1522675278501;-55,9540176225121;-56,7547953177402;-55,8145868023167;-57,2157328915587;-57,5482168343144
320,5;-56,8765539646922;-58,6327584296637;-57,5391972176095;-57,5826516291388;-58,4887172914698;-58,6609385428188;-55,6500461280059;-55,7875578439915;-55,8738903230491;-59,9273967625397;-59,5263826127873;-59,3872915098305;-58,8601564094464;-58,7115617422882;-55,1748472369272;-57,8557873915838;-59,8126115896085;-60,4520275475559;-55,9906699587354;-55,3610266516488;-55,0275942263681;-55,6912773807798;-56,1772212176598;-55,4971433851822;-56,7857456348314;-57,0044192680164
321,5;-56,7974757662559;-58,6327584296637;-57,0316990289918;-56,9479534427598;-57,8735587851459;-58,1880280780513;-55,5158583549206;-55,7875578439915;-55,8738903230491;-59,9273967625397;-59,5263826127873;-59,3872915098305;-59,1402740398518;-58,8806211249374;-54,8269371631367;-57,6731466360807;-59,7666419721319;-60,6257035679526;-55,8752589759248;-55,2440364938701;-54,8609553878621;-55,6248794182508;-55,7085408350122;-55,0797200909261;-56,5982405786065;-56,7978350756771
322,5;-56,7504703292923;-57,5928354298374;-56,5940596339977;-56,9479534427598;-57,8735587851459;-58,1880280780513;-55,5349890222779;-55,7842291685614;-55,8738903230491;-59,9273967625397;-59,5263826127873;-59,3872915098305;-59,3806884705784;-58,9712865691793;-54,8269371631367;-57,6731466360807;-59,7666419721319;-60,8515450805052;-55,7817244237418;-55,0884157654014;-54,7156754346327;-55,3689495775842;-55,54788467756;-54,9406416966595;-56,5179422079944;-56,7366317363417
323,5;-56,716175672273;-57,5928354298374;-56,3233677188431;-55,4699106514592;-57,5718425939599;-57,7512298624576;NA;-55,7563472952243;-55,7029764940552;-60,2016392239772;-58,1753465278911;-59,0049369804258;-59,1455519650829;-58,7865266652216;-54,6309836835341;-57,5386835446135;-59,755389730883;-62,7744401298436;-55,6476890291428;-54,926020890228;NA;NA;-55,3564077062849;-54,8106536465958;-56,415525108948;-56,7227245968651
324,5;-56,6553288186144;-57,5928354298374;-56,3233677188431;-55,4699106514592;-57,5718425939599;-57,7512298624576;-55,5829841445113;-55,7563472952243;-55,7029764940552;-60,2016392239772;-58,1753465278911;-59,0049369804258;-58,9350293057796;-58,549347308693;-54,6309836835341;-57,5386835446135;-59,755389730883;-62,9063379229005;-55,6476890291428;-54,926020890228;NA;-55,2452431956371;-54,9373974809887;-54,5758159738574;-56,415525108948;-56,7227245968651
325,5;-56,5906318931404;-55,9838284594072;-55,9915402435076;-54,9969707811318;-57,0089536537565;-57,2401061520063;-55,419464299826;-55,6926802269047;-55,5796017912857;-60,2823415227069;-58,1440490592336;-58,9946072983363;-58,9228594510913;-58,4070546400111;-54,4561462806524;-57,2400600378049;-59,7787482136958;-63,0437436344381;-55,5766309239718;-54,8769045660368;-54,4738743161656;-54,6915456487179;-54,4714966705004;-54,1802876732015;-56,0223590978611;-56,6655928089481
326,5;-56,5211971612648;-55,9838284594072;-55,574742898745;-54,9969707811318;-57,0089536537565;-57,2401061520063;-54,794674824517;-55,6926802269047;-55,5796017912857;-60,2823415227069;-58,1440490592336;-58,9946072983363;-58,7661354897418;-58,2104319564424;-54,4561462806524;-57,2400600378049;-59,7787482136958;-63,2119281969868;-55,6090236359898;-55,0020789654191;-54,226662611599;-54,0105857371314;-53,7956984235112;-53,8110851870472;-55,2887554267644;-56,5248598131182
327,5;-56,1846932042676;-55,9838284594072;-55,2220687208152;-54,6250715013429;-55,4397636623042;-56,6762069845903;-54,2546174240704;-55,2899038470682;-55,5796017912857;-60,2823415227069;-58,1440490592336;-58,9946072983363;-58,8092307541312;-58,1766824420292;-54,282567865058;-57,0108788312858;-59,8706095124646;-63,2711688736358;-55,6090236359898;-55,0020789654191;-54,1108149959136;-53,7958482008855;-53,4630641184105;-53,4800076618905;-54,9507219379893;-55,7364605471834
328,5;-55,5088590643162;-55,7778672708758;-55,0957149981703;-54,6250715013429;-55,4397636623042;-56,6762069845903;-54,0218765550194;-55,2899038470682;-55,5491868444167;-60,4027564161897;-58,1302654258756;-58,9973859775561;-58,7782199173198;-58,146665919285;-54,282567865058;-57,0108788312858;-59,8706095124646;-63,3651411239004;-55,6802032849562;-55,2147828443217;-53,8175565606438;-53,8475663733501;-53,1484519572855;-53,1098463567392;-54,8418944652709;-55,2198457461794
329,5;-54,8714000493242;-55,7778672708758;-55,1621347559736;-54,3103773799983;-54,6674881058586;-55,1505365345103;-54,0275101853264;-55,2453052630902;-55,5491868444167;-60,4027564161897;-58,1302654258756;-58,9973859775561;-58,4823456430202;-57,9668009035756;-54,2218371304379;-56,9606486743168;-60,0750298156898;-63,4706734814132;-55,7853453802182;-55,5230477608929;-53,8309219021989;-53,8558273118144;-52,9342729648398;-52,9493710036605;-54,8104537958926;-54,9020382599503
330,5;-54,4901831691133;-55,7213530955672;-55,2982256864487;-54,3103773799983;-54,6674881058586;-55,1505365345103;-54,2141467556082;-55,2453052630902;-55,7073371976604;-60,7032528139731;-57,8257069763501;-58,0588165089059;-58,4232147744582;-57,9138338570492;-54,2218371304379;-56,9606486743168;-60,0750298156898;-63,579251311378;-55,8690701831878;-55,6290543433224;-53,4649506714099;-53,7994940809119;-52,8340820234795;-52,8640634004222;-54,7777709015434;-54,6749989734435
331,5;-54,2644322853219;-55,7213530955672;-55,4793241559531;-54,1400896682115;-54,2371432731591;-54,8496543419748;-54,4353914786336;-55,2592960005003;-55,7073371976604;-60,7032528139731;-57,8257069763501;-58,0588165089059;-58,6221109266743;-58,0337746210002;-54,2236729527556;-57,0275305395807;-60,4109229219561;-63,7528130219229;-55,8690701831878;-55,6290543433224;-53,7192155390123;-53,7835496025146;-52,7831076454273;-52,8060730541288;-54,7291378185151;-54,5155214327496
332,5;-54,2162055882435;-55,7213530955672;-55,6875146022414;-54,1400896682115;-54,2371432731591;-54,8496543419748;-54,6370572748849;-55,2592960005003;-55,7073371976604;-60,7032528139731;-57,8257069763501;-58,0588165089059;-59,1670911827313;-58,333860037754;-54,2236729527556;-57,0275305395807;-60,4109229219561;-65,667627371342;-56,0019036365339;-55,7502454369738;-53,7082160082784;-53,935437421949;-52,7732365606304;-52,7917541911535;-54,7015959713596;-54,3754662764114
333,5;-54,2729004288393;-55,6979953297128;-55,6875146022414;-54,0712152473803;-53,9971718130524;-54,7014135042582;-54,8114671590155;-55,2958565252658;-55,849278488033;-60,8247704953979;-57,5056114390293;-57,5033346199081;-59,396043668946;-58,5636455634081;-54,3081800313273;-57,121255642177;-60,7862321407568;-65,9196313201735;-56,1566918171251;-55,8913846537044;-54,159590780909;-54,0569517993375;-52,7762198167914;-52,7987262928229;-54,7015959713596;-54,3754662764114
334,5;-54,362227907428;-55,6979953297128;-55,9186573845158;-54,0712152473803;-53,9971718130524;-54,7014135042582;-55,0588965998068;-55,2958565252658;-55,849278488033;-60,8247704953979;-57,5056114390293;-57,5033346199081;-59,089983881836;-58,4049312692528;-54,3081800313273;-57,121255642177;-60,7862321407568;-66,1229980464667;-56,1566918171251;-55,8913846537044;-54,6361692543784;-54,5735563668002;-52,8034273812341;-52,8203076842942;-54,7011953730868;-54,3800479893386
335,5;-54,4422075449324;-55,6979953297128;-56,1825375878648;-54,029102485069;-53,9058669397474;-54,6213719822162;-55,3819056467487;-55,5158580068611;-56,0412136566066;-61,4632186218781;-56,23151445634;-57,154290486956;-58,5866199467655;-58,0654469567813;-54,444393973412;-57,3004124504658;-61,1778374632481;-66,2954828583433;-56,4484847442329;-56,1561847094309;-54,7251320379567;-54,7963138612946;-52,8198446354236;-52,8218476946723;-54,734704069594;-54,5183447009777
336,5;-54,5406147373047;-55,6832268648947;-56,340359619097;-54,029102485069;-53,9058669397474;-54,6213719822162;-55,74877390814;-55,5158580068611;-56,0412136566066;-61,4632186218781;-56,23151445634;-57,154290486956;-58,5130271275707;-57,8715385641782;-54,444393973412;-57,3004124504658;-61,1778374632481;-66,4173610945112;-56,5716246117006;-56,4684444352048;-54,9365888878559;-55,0165260258224;-52,8286159055066;-52,8232369219513;-54,7947486378448;-54,6445836319286
337,5;-54,6683222910981;-55,6832268648947;-56,4382816513996;-54,0330933455581;-53,8664822610906;-54,6079551551842;-56,1195289554408;-55,5149255587494;-56,0412136566066;-61,4632186218781;-56,23151445634;-57,154290486956;-58,8940016412525;-58,0326237533304;-54,6334323189589;-57,5533049758789;-61,869040439817;-66,5932785283067;-56,5716246117006;-56,4684444352048;-55,3200449149189;-55,1724840438565;-52,8619351191272;-52,8613162471022;-54,8664997504705;-54,8403081766132
338,5;-54,8342018685841;-55,6832268648947;-56,5085787327455;-54,0330933455581;-53,8664822610906;-54,6079551551842;-56,4502705565424;-55,4965410410045;-56,2882666969616;-61,9510958888508;-56,3578531551724;-57,3958594280783;-59,0924724989031;-58,1562163322322;-54,6334323189589;-57,5533049758789;-61,869040439817;-66,9225772567675;-56,6605686964436;-56,6180751827961;-55,4261183613759;-55,2675022830276;-52,9342593359689;-52,9304407803877;-54,9550893809727;-55,1204077119088
339,5;-55,0102054611956;-55,6738347955462;-56,5408771197153;-54,0873156542009;-53,8873179289558;-54,6652017432509;-56,7325940484591;-55,4965410410045;-56,2882666969616;-61,9510958888508;-56,3578531551724;-57,3958594280783;-59,2123020851935;-58,195878580924;-54,788114763502;-57,7083989082071;-62,6732976706181;-68,0253620496703;-56,7366952551888;-56,7307976529106;-55,810754045402;-55,3888544715966;-53,0188168297265;-53,0095879159787;-55,054416991113;-55,4560337275181
340,5;-55,1703519891961;-55,6738347955462;-56,5496722843083;-54,0873156542009;-53,8873179289558;-54,6652017432509;-57,0485460675806;-55,4611620634567;-57,53051200663;-62,8585046904683;-57,5639912323471;-57,6689703785606;-59,4155436840414;-58,2451358993065;-54,788114763502;-57,7083989082071;-62,6732976706181;-68,3098526583938;-56,8614285554698;-56,8933443507273;-55,8678100513353;-55,6208577541943;-53,0844068539086;-53,071644661777;-55,1506940112933;-55,7923444418102
341,5;-55,3595215931358;-55,6738347955462;-56,5678326984911;-54,1294134112227;-53,9874256293825;-54,7329986161533;-57,4659504493797;-55,4611620634567;-57,53051200663;-62,8585046904683;-57,5639912323471;-57,6689703785606;-59,6591115498445;-58,3365737748006;-54,9552525713128;-57,8126342705205;-63,3761461935306;-69,1611828339088;-56,8614285554698;-56,8933443507273;-55,9754643197051;-55,7467068593711;-53,1609495478175;-53,145108923329;-55,2324686967781;-56,0619003445802
342,5;-55,5838610069965;-55,6687496810127;-56,5678326984911;-54,1294134112227;-53,9874256293825;-54,7329986161533;-58,3150609961548;-55,0801292184639;-57,53051200663;-62,8585046904683;-57,5639912323471;-57,6689703785606;-59,8185429678315;-58,6192112647668;-54,9552525713128;-57,8126342705205;-63,3761461935306;-69,1915659024098;-57,0255650486698;-57,046096789424;-55,8742758311921;-55,883842670618;-53,26290725283;-53,2401477580467;-55,2324686967781;-56,0619003445802
343,5;-55,8216647917338;-55,6687496810127;-56,5989989563497;-54,1332379874381;-54,155890438513;-54,7904567818974;-58,7118209739692;-55,0801292184639;-57,6391556786032;-63,3574359109095;-57,6311982146477;-57,7296645321478;-59,9032626501468;-58,7381831860244;-55,0363024510101;-57,9066076336337;-63,8423453671386;-69,328371708197;-57,3194600527575;-57,2771579390489;-56,6027412277562;-56,2827568021979;-53,4566544048329;-53,3688034850924;-55,2837687927687;-56,3031982805053
344,5;-56,0217925263787;-55,6687496810127;-56,6352804034747;-54,1332379874381;-54,155890438513;-54,7904567818974;-59,4894559794672;-54,8378336584531;-57,6391556786032;-63,3574359109095;-57,6311982146477;-57,7296645321478;-59,9862731911079;-58,8801848902032;-55,0363024510101;-57,9066076336337;-63,8423453671386;-69,643193710789;-57,3194600527575;-57,2771579390489;-56,8363731547606;-56,5581317772855;-53,5861529107919;-53,4834181458763;-55,3077208396098;-56,5026665052867
345,5;-56,2720132813143;-55,6585543330729;-56,6637655821718;-54,0851279910479;-54,3625410019395;-54,7971666974639;-60,1913270829353;-54,8378336584531;-57,7707389815415;-64,2149193394877;-57,6979924316034;-57,8136737616005;-60,1261851032401;-59,1920359020892;-55,0202789975202;-57,9796616601305;-64,4563755613687;-69,4306863077849;-57,5661735365005;-57,5341574365214;-57,0877214597276;-56,6548157841305;-53,6613421015815;-53,5437952289493;-55,3224592148714;-56,5460494330058
346,5;-56,5019575913627;-55,6585543330729;-56,6831396975792;-54,0851279910479;-54,3625410019395;-54,7971666974639;-60,8148825029055;-54,1287756149902;-57,7707389815415;-64,2149193394877;-57,6979924316034;-57,8136737616005;-60,3489744067301;-59,506720932358;-55,0202789975202;-57,9796616601305;-64,4563755613687;-69,2579900637313;-57,7171408706371;-57,7398632018908;-57,586342990849;-56,8090803929635;-53,7151636594627;-53,5843680339316;-55,3255209917666;-56,5853189589345
347,5;-56,5583607852242;-55,6300580192094;-56,6798255468646;-53,9828996471873;-54,4461203161853;-54,7568357707708;-61,7750006567629;-54,1287756149902;-57,7707389815415;-64,2139766386139;-57,6979924316034;-57,8136737616005;-60,7917168263451;-59,7174373773261;-54,9560373817763;-58,025538793059;-66,1296682667495;-69,0617597573884;-57,8496721542348;-57,9415176626561;-57,7501927972518;-56,9577701434414;-53,7193101588116;-53,5859297513662;-55,3012794235429;-56,6173318751334
348,5;-56,6141111169505;-55,6300580192094;-56,6462889195563;-53,9828996471873;-54,4461203161853;-54,7568357707708;-62,2666724437259;-54,0383894882217;-57,9495422235221;-64,4304062500795;-57,7927499860213;-57,9311131877025;-64,3088654049582;-59,8340663875318;-54,9560373817763;-58,025538793059;-66,1296682667495;-69,1543169112959;-57,8496721542348;-57,9415176626561;-57,6768114267457;-57,2261884842197;-53,6998748791524;-53,5824604759395;-55,2212121930956;-56,6369172107211
349,5;-56,6903902835702;-55,6300580192094;-56,5821495051883;-53,8608876506178;-54,4003428653325;-54,6691710630627;-62,5877897584774;-54,0383894882217;-57,9495422235221;-64,4304062500795;-57,7927499860213;-57,9311131877025;-65,9949862401579;-60,1103497535135;-54,8510088232251;-58,053244354049;-68,0729793463531;-69,0028205181437;-57,9758509341394;-58,1269187582555;-57,9238033360337;-57,8111712868483;-53,6303978894812;-53,5848267792259;-54,9423450514089;-56,6438046365463
350,5;-56,7607721311622;-55,0820150906796;-56,3267639901233;-53,8608876506178;-54,4003428653325;-54,6691710630627;-62,7822603167191;-54,1447935733096;-58,2278666847133;-65,5197898996136;-57,8587688324731;-58,0562809728925;-66,3853375144942;-61,0482447419254;-54,8510088232251;-58,053244354049;-68,0729793463531;-68,7878715568799;-58,0936140928314;-58,2767172714954;-58,1178574032682;-57,8383717314694;-53,4942576515596;-53,5444886160079;-54,5613363469031;-56,6279936032324
351,5;-56,7748624555139;-55,0820150906796;-56,3267639901233;-53,7010527035683;-54,2491292101512;-54,5408154979051;-62,9512864903321;-54,1447935733096;-58,2278666847133;-65,5197898996136;-57,8587688324731;-58,0562809728925;-67,0773008413263;-62,439633866289;-54,7751111488587;-58,0487131658467;-68,1313116444702;-68,8245141355269;-58,0936140928314;-58,2767172714954;-57,9676303783431;-57,9316186035367;-53,2319299323444;-53,3798904971414;-54,5613363469031;-56,6279936032324
352,5;-56,7141968658513;-55,0820150906796;-55,9196537278609;-53,7010527035683;-54,2491292101512;-54,5408154979051;-63,129435820276;-54,9091707599816;-58,2278666847133;-65,5197898996136;-57,8587688324731;-58,0562809728925;-67,324372294912;-63,6811087891318;-54,7751111488587;-58,0487131658467;-68,1313116444702;-68,8027653196176;-58,1738130829398;-58,4154991668793;-58,0959934589472;-58,0330110571098;-52,8932746290228;-53,110142072487;-54,0943608132436;-56,5636814649081
353,5;-56,6202775455966;-53,1017809602164;-55,4183023468478;-53,5748880713666;-54,1073235725303;-54,3465515710741;-63,3084512089958;-55,4797502989726;-59,550632363234;-65,8766650141512;-57,8405874462572;-58,1062081871744;-67,3453441057103;-64,446176334501;-54,7279550082285;-58,0544325961192;-68,0922852745714;-68,6110189524751;-58,2170780477006;-58,4962620157156;-58,2350576487247;-58,1467419765321;-52,6629778499639;-52,9014709030636;-53,7326087740451;-56,2754404215518
354,5;-56,5116924181658;-53,1017809602164;-55,0327310166134;-53,5748880713666;-54,1073235725303;-54,3465515710741;-63,4039214640342;-55,4797502989726;-59,550632363234;-65,8766650141512;-57,8405874462572;-58,1062081871744;-67,3004896544687;-65,0848729072172;-54,7279550082285;-58,0544325961192;-68,0922852745714;-68,4428541033164;-58,1792454292677;-58,4787792944833;-58,2608011270022;-58,1910558057389;-52,5970315428781;-52,8165263375903;-53,5602142373947;-55,7716226753288
355,5;-56,2855980245479;-53,1017809602164;-54,8117521119085;-53,5192707158461;-54,0028227897121;-54,1913413855113;-63,48128272503;-55,570614152347;-59,6669535668596;-65,9503527083165;-57,7778469017284;-58,0896072070068;-67,2243336608495;-65,3876289057922;-54,7419427326465;-58,0542332532228;-68,036287277495;-68,7524077231279;-58,1792454292677;-58,4787792944833;-57,8627507976358;-58,2041044782788;-52,6800073252674;-52,8631725466518;-53,5024929807533;-55,3670398190553
356,5;-56,1308750399476;-52,9690273608658;-54,692937731715;-53,5192707158461;-54,0028227897121;-54,1913413855113;-63,5467904959865;-55,570614152347;-59,6669535668596;-65,9503527083165;-57,7778469017284;-58,0896072070068;-67,1398895951963;-65,5148405822636;-54,7419427326465;-58,0542332532228;-68,036287277495;-68,6588003185631;-58,1445591773272;-58,4530063431956;-57,88733718595;-58,1933812309654;-52,8308055196789;-53,0099562968313;-53,5006956494445;-55,1403585062309
357,5;-56,1002402188164;-52,9690273608658;-54,6178780399038;-53,4201001883868;-53,9554556593494;-54,1147346869151;-63,6180793797027;-55,7436937841975;-59,6669535668596;-65,9317381119496;-57,7778469017284;-58,0896072070068;-67,1047211593447;-65,6005757149179;-54,7978083134793;-58,0699921143675;-67,9782500326345;-68,5090439608969;-58,1594861438141;-58,4502093248594;-57,9241141672826;-58,211703860662;-53,0024204623397;-53,2172118879832;-53,5006301626005;-54,9906219701755
358,5;-56,0674589122029;-52,9690273608658;-54,5611811755947;-53,4201001883868;-53,9554556593494;-54,1147346869151;-63,6939502900987;-55,7436937841975;-59,7393267342612;-66,1696910509071;-57,77799561719;-58,1226330901123;-67,1147156394278;-65,6572437902909;-54,7978083134793;-58,0699921143675;-67,9782500326345;-68,7496490969551;-58,1594861438141;-58,4502093248594;-57,5924783057867;-58,0976176720795;-53,1736048998506;-53,4336314941645;-53,4335670796801;-54,8583178165566
359,5;-56,054572090754;-53,041407657754;-54,5037261965872;-53,318751437485;-53,9128548122063;-54,0963061979263;-63,7044654582111;-55,783873602932;-59,7393267342612;-66,1696910509071;-57,77799561719;-58,1226330901123;-66,9773385039166;-65,7950737528436;-54,8690883870805;-58,1100301008013;-67,8558355112594;-68,6732450071756;-58,2807051196535;-58,5639958114705;-57,8233520308901;-58,0702813536611;-53,4336605103345;-53,588220372955;-53,29907493523;-54,7447875826323
